"","c.zips1..zips2..zips3."
"4858","14482"
"4859","14482"
"4860","14467"
"4861","14467"
"4862","14478"
"4863","14478"
"4864","14478"
"4865","14482"
"4866","14482"
"4867","14480"
"4868","14482"
"4869","14480"
"4870","14480"
"4871","14480"
"4872","14478"
"4873","14478"
"4874","14478"
"4875","14476"
"4876","14469"
"4877","14469"
"4878","14469"
"4879","14469"
"4880","14469"
"4881","14469"
"4882","14469"
"4883","14469"
"4884","14469"
"4885","14469"
"4886","14469"
"4887","14467"
"4888","14467"
"4889","14471"
"4890","14471"
"4891","14471"
"4892","14471"
"4893","14469"
"4894","14469"
"4895","14469"
"4896","14467"
"4897","14469"
"4898","14482"
"4899","14480"
"4900","14480"
"4901","14482"
"4902","14467"
"4903","14467"
"4904","14482"
"4905","14478"
"4906","14473"
"4907","14473"
"4908","14473"
"4909","14473"
"4910","14473"
"4911","14473"
"4912","14473"
"4913","14469"
"4914","14469"
"4915","14469"
"4916","14471"
"4917","14469"
"4918","14476"
"4919","14469"
"4920","14480"
"4921","14480"
"4922","14480"
"4923","14469"
"4924","14469"
"4925","14467"
"4926","14469"
"4927","14469"
"4928","14467"
"4929","14469"
"4930","14473"
"4931","14473"
"4932","14471"
"4933","14471"
"4934","14471"
"4935","14471"
"4936","14480"
"4937","14480"
"4938","14959"
"4939","14947"
"4940","14943"
"4941","14806"
"4942","14913"
"4943","14929"
"4944","14929"
"4945","14929"
"4946","14913"
"4947","14947"
"4948","15838"
"4949","15838"
"4950","15838"
"4951","14913"
"4952","14913"
"4953","14913"
"4954","15837"
"4955","15837"
"4956","14959"
"4957","14959"
"4958","15936"
"4959","15936"
"4960","15936"
"4961","15936"
"4962","15936"
"4963","15936"
"4964","15936"
"4965","15936"
"4966","15936"
"4967","15936"
"4968","15936"
"4969","15936"
"4970","15936"
"4971","15936"
"4972","15936"
"4973","15936"
"4974","15936"
"4975","04916"
"4976","14913"
"4977","14913"
"4978","14913"
"4979","14913"
"4980","14913"
"4981","14913"
"4982","14913"
"4983","14913"
"4984","14913"
"4985","14913"
"4986","14913"
"4987","14913"
"4988","14913"
"4989","14913"
"4990","14913"
"4991","14913"
"4992","14913"
"4993","14913"
"4994","14913"
"4995","14913"
"4996","14913"
"4997","14913"
"4998","14913"
"4999","14913"
"5000","14913"
"5001","14913"
"5002","14913"
"5003","14913"
"5004","14913"
"5005","14913"
"5006","14913"
"5007","14913"
"5008","14913"
"5009","14913"
"5010","14959"
"5011","14913"
"5012","14913"
"5013","14913"
"5014","14913"
"5015","14913"
"5016","14913"
"5017","14913"
"5018","15936"
"5019","14913"
"5020","15936"
"5021","15936"
"5022","14913"
"5023","15936"
"5024","14913"
"5025","14913"
"5026","14913"
"5027","14913"
"5028","14913"
"5029","14913"
"5030","15936"
"5031","14913"
"5032","04916"
"5033","14913"
"5034","14913"
"5035","14913"
"5036","14943"
"5037","14943"
"5038","14947"
"5039","14943"
"5040","14943"
"5041","14943"
"5042","14943"
"5043","14943"
"5044","14947"
"5045","14943"
"5046","14943"
"5047","14943"
"5048","14943"
"5049","14943"
"5050","14943"
"5051","14943"
"5052","14943"
"5053","14943"
"5054","14943"
"5055","14943"
"5056","14943"
"5057","14943"
"5058","14943"
"5059","14943"
"5060","14943"
"5061","14943"
"5062","14943"
"5063","14943"
"5064","14943"
"5065","14943"
"5066","14943"
"5067","14943"
"5068","14943"
"5069","14943"
"5070","14959"
"5071","14974"
"5072","14913"
"5073","14913"
"5074","14913"
"5075","14913"
"5076","14913"
"5077","14913"
"5078","14913"
"5079","14913"
"5080","14913"
"5081","14913"
"5082","14913"
"5083","14913"
"5084","14913"
"5085","14913"
"5086","14913"
"5087","14913"
"5088","14913"
"5089","14913"
"5090","14913"
"5091","14913"
"5092","14913"
"5093","14913"
"5094","14913"
"5095","14913"
"5096","14947"
"5097","14947"
"5098","14947"
"5099","14947"
"5100","14947"
"5101","14947"
"5102","14947"
"5103","14947"
"5104","14947"
"5105","14947"
"5106","14947"
"5107","14947"
"5108","14947"
"5109","14947"
"5110","14947"
"5111","14947"
"5112","14974"
"5113","14959"
"5114","14959"
"5115","14959"
"5116","14959"
"5117","14959"
"5118","14959"
"5119","14959"
"5120","14959"
"5121","14959"
"5122","14959"
"5123","14959"
"5124","15936"
"5125","14959"
"5126","14959"
"5127","14959"
"5128","15806"
"5129","15806"
"5130","15806"
"5131","15834"
"5132","15827"
"5133","15827"
"5134","15831"
"5135","14974"
"5136","14974"
"5137","14979"
"5138","15806"
"5139","15837"
"5140","15837"
"5141","14959"
"5142","14979"
"5143","14979"
"5144","14979"
"5145","14979"
"5146","14979"
"5147","15831"
"5148","15831"
"5149","15831"
"5150","15831"
"5151","14979"
"5152","14979"
"5153","14979"
"5154","14979"
"5155","14979"
"5156","14974"
"5157","14974"
"5158","14974"
"5159","14974"
"5160","14974"
"5161","14974"
"5162","14974"
"5163","14974"
"5164","14974"
"5165","14974"
"5166","14974"
"5167","14974"
"5168","14974"
"5169","14974"
"5170","14974"
"5171","14974"
"5172","15711"
"5173","15745"
"5174","15738"
"5175","15732"
"5176","12529"
"5177","15713"
"5178","15712"
"5179","15712"
"5180","15754"
"5181","15711"
"5182","15746"
"5183","15757"
"5184","15757"
"5185","15910"
"5186","12529"
"5187","12529"
"5188","12529"
"5189","12309"
"5190","15732"
"5191","15732"
"5192","15745"
"5193","15738"
"5194","15732"
"5195","15732"
"5196","15732"
"5197","15732"
"5198","12529"
"5199","12529"
"5200","12529"
"5201","12529"
"5202","12309"
"5203","12529"
"5204","12353"
"5205","12353"
"5206","12353"
"5207","12529"
"5208","12529"
"5209","12529"
"5210","12529"
"5211","12529"
"5212","12529"
"5213","12529"
"5214","12529"
"5215","12526"
"5216","12529"
"5217","12529"
"5218","12529"
"5219","12529"
"5220","12529"
"5221","15838"
"5222","12529"
"5223","Postcode Not Found"
"5224","15837"
"5225","15837"
"5226","15837"
"5227","15837"
"5228","15713"
"5229","15713"
"5230","15741"
"5231","15741"
"5232","15754"
"5233","15741"
"5234","15741"
"5235","15741"
"5236","15741"
"5237","15754"
"5238","15754"
"5239","15754"
"5240","15754"
"5241","15827"
"5242","15827"
"5243","15754"
"5244","15754"
"5245","15749"
"5246","15749"
"5247","15749"
"5248","14959"
"5249","15806"
"5250","15806"
"5251","15806"
"5252","15806"
"5253","15806"
"5254","15806"
"5255","15806"
"5256","15806"
"5257","15827"
"5258","15827"
"5259","15712"
"5260","14979"
"5261","14979"
"5262","14979"
"5263","15754"
"5264","15754"
"5265","15754"
"5266","15837"
"5267","Postcode Not Found"
"5268","15755"
"5269","15755"
"5270","14959"
"5271","15732"
"5272","12527"
"5273","15838"
"5274","15754"
"5275","15754"
"5276","15754"
"5277","15754"
"5278","15754"
"5279","15754"
"5280","15806"
"5281","15838"
"5282","15749"
"5283","15749"
"5284","15749"
"5285","14974"
"5286","14974"
"5287","14974"
"5288","14974"
"5289","14974"
"5290","14974"
"5291","15837"
"5292","15806"
"5293","15806"
"5294","15806"
"5295","15806"
"5296","14947"
"5297","15754"
"5298","15754"
"5299","14974"
"5300","14974"
"5301","14974"
"5302","15859"
"5303","15746"
"5304","15746"
"5305","14974"
"5306","14974"
"5307","14974"
"5308","Postcode Not Found"
"5309","14979"
"5310","14979"
"5311","14959"
"5312","14959"
"5313","15834"
"5314","12355"
"5315","12353"
"5316","15754"
"5317","14979"
"5318","15748"
"5319","14947"
"5320","14947"
"5321","15806"
"5322","15837"
"5323","14947"
"5324","15831"
"5325","14974"
"5326","15712"
"5327","15712"
"5328","15712"
"5329","15806"
"5330","12806"
"5331","12806"
"5332","12806"
"5333","12529"
"5334","15837"
"5335","14974"
"5336","14974"
"5337","15837"
"5338","15837"
"5339","15838"
"5340","15838"
"5341","15838"
"5342","15754"
"5343","15746"
"5344","15746"
"5345","15746"
"5346","15754"
"5347","15746"
"5348","15746"
"5349","15837"
"5350","14979"
"5351","14979"
"5352","14959"
"5353","14959"
"5354","15834"
"5355","15859"
"5356","15711"
"5357","15711"
"5358","15711"
"5359","15711"
"5360","15711"
"5361","15711"
"5362","15711"
"5363","15711"
"5364","15711"
"5365","15711"
"5366","15711"
"5367","15711"
"5368","15711"
"5369","15711"
"5370","15711"
"5371","15712"
"5372","15711"
"5373","15711"
"5374","15713"
"5375","15711"
"5376","15713"
"5377","15748"
"5378","15754"
"5379","15749"
"5380","15838"
"5381","15838"
"5382","15838"
"5383","15838"
"5384","15837"
"5385","Postcode Not Found"
"5386","15806"
"5387","15746"
"5388","14974"
"5389","14974"
"5390","14974"
"5391","14974"
"5392","14974"
"5393","14974"
"5394","14974"
"5395","14974"
"5396","14974"
"5397","14974"
"5398","14974"
"5399","14974"
"5400","14974"
"5401","14974"
"5402","14974"
"5403","14974"
"5404","14974"
"5405","14974"
"5406","14974"
"5407","14947"
"5408","15748"
"5409","15748"
"5410","15748"
"5411","15748"
"5412","14959"
"5413","14959"
"5414","15806"
"5415","15831"
"5416","15838"
"5417","15838"
"5418","15838"
"5419","15387"
"5420","15749"
"5421","15749"
"5422","15749"
"5423","15749"
"5424","15749"
"5425","15749"
"5426","15749"
"5427","15749"
"5428","15749"
"5429","15749"
"5430","15749"
"5431","15749"
"5432","15749"
"5433","15749"
"5434","15749"
"5435","15837"
"5436","15837"
"5437","15731"
"5438","15748"
"5439","15806"
"5440","15806"
"5441","15806"
"5442","15806"
"5443","15806"
"5444","15806"
"5445","15746"
"5446","15755"
"5447","15755"
"5448","15806"
"5449","15806"
"5450","15713"
"5451","15713"
"5452","15713"
"5453","15713"
"5454","15713"
"5455","15713"
"5456","15806"
"5457","15741"
"5458","15741"
"5459","15741"
"5460","15741"
"5461","15837"
"5462","15837"
"5463","15754"
"5464","15754"
"5465","15754"
"5466","15754"
"5467","15754"
"5468","15837"
"5469","15749"
"5470","15749"
"5471","15749"
"5472","15834"
"5473","15834"
"5474","15834"
"5475","15834"
"5476","15834"
"5477","15834"
"5478","15838"
"5479","15838"
"5480","15838"
"5481","12529"
"5482","15711"
"5483","15838"
"5484","15838"
"5485","15838"
"5486","15711"
"5487","15711"
"5488","15711"
"5489","15749"
"5490","15837"
"5491","12529"
"5492","12526"
"5493","15806"
"5494","15806"
"5495","15732"
"5496","15732"
"5497","15732"
"5498","15755"
"5499","Postcode Not Found"
"5500","15746"
"5501","15755"
"5502","15712"
"5503","15712"
"5504","15712"
"5505","15712"
"5506","15712"
"5507","15711"
"5508","15712"
"5509","14974"
"5510","14974"
"5511","14974"
"5512","15838"
"5513","15838"
"5514","15838"
"5515","15754"
"5516","14947"
"5517","14947"
"5518","15749"
"5519","15749"
"5520","15755"
"5521","15755"
"5522","15755"
"5523","15755"
"5524","14959"
"5525","14959"
"5526","14959"
"5527","15749"
"5528","15749"
"5529","15749"
"5530","15755"
"5531","15755"
"5532","15755"
"5533","15755"
"5534","15806"
"5535","15806"
"5536","15806"
"5537","15806"
"5538","15806"
"5539","15754"
"5540","15806"
"5541","15806"
"5542","14974"
"5543","14974"
"5544","15745"
"5545","15745"
"5546","15745"
"5547","15745"
"5548","15745"
"5549","15745"
"5550","15754"
"5551","15754"
"5552","15806"
"5553","15806"
"5554","15711"
"5555","15741"
"5556","15711"
"5557","15712"
"5558","15712"
"5559","15712"
"5560","15712"
"5561","15712"
"5562","15712"
"5563","15712"
"5564","15712"
"5565","15712"
"5566","15806"
"5567","15738"
"5568","15738"
"5569","15713"
"5570","15713"
"5571","15713"
"5572","15713"
"5573","15806"
"5574","15806"
"5575","15806"
"5576","15806"
"5577","15806"
"5578","15806"
"5579","15806"
"5580","15806"
"5581","15806"
"5582","15806"
"5583","15806"
"5584","15806"
"5585","15806"
"5586","14778"
"5587","14550"
"5588","14798"
"5589","14798"
"5590","14778"
"5591","14797"
"5592","14550"
"5593","14550"
"5594","14550"
"5595","14776"
"5596","14776"
"5597","14776"
"5598","14776"
"5599","14776"
"5600","14770"
"5601","14770"
"5602","14776"
"5603","14776"
"5604","14776"
"5605","14776"
"5606","14550"
"5607","14550"
"5608","14550"
"5609","14550"
"5610","14550"
"5611","14776"
"5612","14797"
"5613","14797"
"5614","14776"
"5615","14797"
"5616","14797"
"5617","14797"
"5618","14797"
"5619","14797"
"5620","14797"
"5621","14797"
"5622","14797"
"5623","14797"
"5624","14797"
"5625","14797"
"5626","14797"
"5627","14797"
"5628","14776"
"5629","14776"
"5630","14776"
"5631","14776"
"5632","14778"
"5633","14793"
"5634","14793"
"5635","14793"
"5636","14793"
"5637","Postcode Not Found"
"5638","14793"
"5639","14793"
"5640","14793"
"5641","14793"
"5642","14793"
"5643","14793"
"5644","14793"
"5645","14793"
"5646","14778"
"5647","14774"
"5648","14789"
"5649","14772"
"5650","14774"
"5651","14789"
"5652","14789"
"5653","14789"
"5654","14789"
"5655","14789"
"5656","14789"
"5657","14789"
"5658","14789"
"5659","14789"
"5660","14789"
"5661","14789"
"5662","14789"
"5663","14793"
"5664","14793"
"5665","14793"
"5666","14793"
"5667","Postcode Not Found"
"5668","14793"
"5669","14793"
"5670","14828"
"5671","14789"
"5672","14789"
"5673","14789"
"5674","14789"
"5675","14798"
"5676","14798"
"5677","14798"
"5678","14798"
"5679","14798"
"5680","14798"
"5681","14772"
"5682","14772"
"5683","14778"
"5684","14778"
"5685","14778"
"5686","14798"
"5687","14798"
"5688","14778"
"5689","14778"
"5690","14798"
"5691","14778"
"5692","14778"
"5693","14778"
"5694","14798"
"5695","14778"
"5696","14778"
"5697","14770"
"5698","14776"
"5699","14776"
"5700","14778"
"5701","14778"
"5702","14778"
"5703","14778"
"5704","14778"
"5705","14778"
"5706","14776"
"5707","14776"
"5708","14776"
"5709","14778"
"5710","14778"
"5711","14778"
"5712","14778"
"5713","14778"
"5714","14778"
"5715","14778"
"5716","14778"
"5717","14778"
"5718","14778"
"5719","14776"
"5720","14770"
"5721","14776"
"5722","14776"
"5723","14776"
"5724","14776"
"5725","14776"
"5726","14776"
"5727","14776"
"5728","14776"
"5729","14776"
"5730","14776"
"5731","14770"
"5732","14770"
"5733","14770"
"5734","14770"
"5735","14770"
"5736","14772"
"5737","14776"
"5738","14776"
"5739","14770"
"5740","14770"
"5741","14776"
"5742","14770"
"5743","14772"
"5744","14770"
"5745","14770"
"5746","14772"
"5747","14770"
"5748","14770"
"5749","14770"
"5750","14776"
"5751","14770"
"5752","14770"
"5753","14770"
"5754","14772"
"5755","14772"
"5756","14772"
"5757","14772"
"5758","14772"
"5759","14772"
"5760","14772"
"5761","14772"
"5762","14772"
"5763","14772"
"5764","14772"
"5765","14772"
"5766","14772"
"5767","14772"
"5768","14772"
"5769","14774"
"5770","14774"
"5771","14774"
"5772","14770"
"5773","14770"
"5774","14772"
"5775","14770"
"5776","14772"
"5777","14772"
"5778","14772"
"5779","14772"
"5780","14772"
"5781","14772"
"5782","14776"
"5783","14776"
"5784","14776"
"5785","14776"
"5786","14776"
"5787","14776"
"5788","14776"
"5789","14776"
"5790","14776"
"5791","14776"
"5792","14776"
"5793","14776"
"5794","14776"
"5795","14776"
"5796","14776"
"5797","14774"
"5798","14774"
"5799","14774"
"5800","14774"
"5801","14774"
"5802","14774"
"5803","14774"
"5804","14774"
"5805","14774"
"5806","14774"
"5807","19322"
"5808","19336"
"5809","19339"
"5810","19357"
"5811","16945"
"5812","19348"
"5813","16928"
"5814","16949"
"5815","19336"
"5816","19322"
"5817","16928"
"5818","19357"
"5819","19357"
"5820","19309"
"5821","19309"
"5822","19309"
"5823","19348"
"5824","16928"
"5825","19322"
"5826","19322"
"5827","16866"
"5828","16866"
"5829","16866"
"5830","19339"
"5831","19322"
"5832","19322"
"5833","19322"
"5834","19348"
"5835","19348"
"5836","19348"
"5837","16945"
"5838","16945"
"5839","19309"
"5840","19309"
"5841","19309"
"5842","16928"
"5843","16928"
"5844","16928"
"5845","16928"
"5846","19357"
"5847","19357"
"5848","19357"
"5849","19357"
"5850","19357"
"5851","16928"
"5852","16928"
"5853","16928"
"5854","16928"
"5855","19357"
"5856","19322"
"5857","19322"
"5858","19322"
"5859","19309"
"5860","Postcode Not Found"
"5861","19348"
"5862","16928"
"5863","16945"
"5864","16928"
"5865","16866"
"5866","16866"
"5867","16928"
"5868","16945"
"5869","16945"
"5870","16909"
"5871","16928"
"5872","19339"
"5873","19348"
"5874","19322"
"5875","19322"
"5876","19322"
"5877","19357"
"5878","19357"
"5879","19357"
"5880","16866"
"5881","16866"
"5882","16866"
"5883","16866"
"5884","16928"
"5885","19357"
"5886","16866"
"5887","16866"
"5888","19357"
"5889","19348"
"5890","19348"
"5891","16866"
"5892","16866"
"5893","19348"
"5894","19348"
"5895","19348"
"5896","16928"
"5897","19309"
"5898","16945"
"5899","16945"
"5900","16928"
"5901","19309"
"5902","16945"
"5903","16945"
"5904","16945"
"5905","16945"
"5906","16866"
"5907","19309"
"5908","19309"
"5909","19309"
"5910","19357"
"5911","19357"
"5912","19339"
"5913","19339"
"5914","16928"
